customerID,Churn,customer.SeniorCitizen,customer.tenure,account.Charges.Monthly,account.Charges.Total,cuentas_diarias,gender_Male,customer.Partner_Yes,customer.Dependents_Yes,phone.PhoneService_Yes,phone.MultipleLines_No phone service,phone.MultipleLines_Yes,internet.InternetService_Fiber optic,internet.InternetService_No,internet.OnlineSecurity_No internet service,internet.OnlineSecurity_Yes,internet.OnlineBackup_No internet service,internet.OnlineBackup_Yes,internet.DeviceProtection_No internet service,internet.DeviceProtection_Yes,internet.TechSupport_No internet service,internet.TechSupport_Yes,internet.StreamingTV_No internet service,internet.StreamingTV_Yes,internet.StreamingMovies_No internet service,internet.StreamingMovies_Yes,account.Contract_One year,account.Contract_Two year,account.PaperlessBilling_Yes,account.PaymentMethod_Credit card (automatic),account.PaymentMethod_Electronic check,account.PaymentMethod_Mailed check
9290-SHCMB,0,1,-0.7888002190384015,1.0664850641876853,-0.46067627861726596,1.0681027848686908,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
9294-TDIPC,0,0,-1.1145631287986444,-1.481049737066981,-0.9688307642769285,-1.4841981928745631,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
9297-EONCV,0,0,1.6137012404433895,0.883687394169412,1.9489104088311586,0.8786741966768087,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
9297-FVVDH,0,0,1.0028957846429343,0.6560212051466533,1.1319278801416612,0.6593358314019976,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0
9298-WGMRW,0,0,1.6137012404433895,1.6863353452496495,2.661663472998087,1.6862381779158853,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
9300-AGZNL,1,1,-1.2774445836787658,0.9717626351782167,-0.9643086393611344,0.9684035279255948,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
9300-RENDD,1,0,-1.2774445836787658,0.5047976781315362,-0.9705072593676619,0.49981702029304453,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
9305-CDSKC,1,0,-0.9924020376385532,1.1595456961969886,-0.6437892489880274,1.157832116117477,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
9306-CPCBC,1,0,-1.196003856238705,0.31535282011259796,-0.9129990659263204,0.3203583577954718,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
9308-ANMVE,0,0,0.5956921474426307,-0.3144682429503628,0.16514169143676366,-0.3177168866403416,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
9309-BZGNT,0,1,1.4915401492832985,-1.1619847130350858,-0.0641631305128887,-1.1651605706566563,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
9313-CDOGY,0,0,0.22920887396235742,-1.5009913010689746,-0.6893193261889973,-1.5041380442631824,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
9313-QOLTZ,0,0,-0.2594354906780068,-1.4577845790646555,-0.7771147269931932,-1.4542884157916345,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
9314-IJWSQ,0,0,-0.7480798553183711,0.66599198714765,-0.4746397179914006,0.6693057570963074,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
9314-QDMDW,0,0,-0.8702409464784622,-0.11671439993059406,-0.6837383622685296,-0.11831837275414993,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
9317-WZPGV,1,1,-1.2367242199587354,0.4981504901308715,-0.9354552764837756,0.49981702029304453,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9318-NKNFC,1,0,-1.2774445836787658,-1.5259182560714666,-0.9974635356949804,-1.5240778956518015,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
9323-HGFWY,0,0,-0.21871512695797646,1.2343265612044643,0.17709774853120436,1.2375915216719537,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0
9327-QSDED,0,0,-0.9924020376385532,-0.7049905379894017,-0.8578070828077028,-0.7065439887184156,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9330-DHBFL,0,0,-0.38159658183809786,0.04946530008601826,-0.32909347314062565,0.051170364049112974,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1
9330-IJWIO,1,0,-0.7888002190384015,1.182810854199314,-0.4062784247521537,1.1777719675060963,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
9330-VOFSZ,0,0,1.1250568758030253,1.5301264272340338,1.9239835739294648,1.5267193668069319,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
9332-GYWLO,0,0,-1.073842765078614,-0.3294244159518578,-0.8491157793110061,-0.3276868123346512,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9334-GWGOW,0,1,-1.0331224013585836,0.3352943841145912,-0.7916958224533875,0.3303282834897816,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
9337-SRRNI,0,0,1.3693790581232073,-1.3115464430500368,-0.26732786453465873,-1.3147094560713004,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
9339-FIIJL,0,0,1.6137012404433895,0.7042133181514709,1.7083333633109172,0.699215534179236,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
9342-VNIMQ,0,0,0.025607055362205665,-0.3360716039525224,-0.2711220376347395,-0.3376567380289608,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9347-AERRL,0,0,-0.38159658183809786,-1.5109620830699715,-0.7912766986807042,-1.5141079699574918,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
9348-ROUAI,0,0,1.0843365120829949,0.8487896571659235,1.28574630471645,0.8487644195938797,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
9348-YVOMK,0,0,-1.1552834925186748,-0.6634456129852486,-0.9280434034510596,-0.6666642859411772,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
9350-VLHMB,0,0,1.4100994218432377,0.8238627021634316,1.8059230249083453,0.8188546425109511,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9350-ZXYJC,0,0,-1.1552834925186748,-1.3115464430500368,-0.9541834913789421,-1.3147094560713004,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
9351-HXDMR,0,0,1.6137012404433895,1.5334500212343665,2.6299424211497366,1.5366892925012416,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0
9351-LZYGF,0,0,0.3920903288424789,0.05445069108651682,0.19767893168454984,0.051170364049112974,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
9355-NPPFS,0,1,-0.2594354906780068,0.46657634712771506,-0.12072278067921,0.4699072432101155,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
9356-AXGMP,0,0,0.22920887396235742,1.5268028332337018,0.9480428396633256,1.5267193668069319,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
9357-UJRUN,0,0,-0.3408762181180675,-0.21309862594022916,-0.4115505606295915,-0.21801762969724586,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
9359-JANWS,0,0,1.328658694403177,-0.1948188589384019,0.695906801675396,-0.1980777783086267,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
9359-UGBTK,0,0,1.4100994218432377,0.25220453410628507,1.1963847045511742,0.25056887793530486,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0
9360-AHGNL,1,1,0.43281069256250926,1.4885815022298807,1.1252439589246586,1.4868396640296935,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1
9360-OMDZZ,0,0,-0.3408762181180675,0.9750862291785487,0.019021908791790252,0.9783734536199046,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
9361-YNQWJ,0,0,1.2879383306831467,-1.341458789053027,-0.2993577444260387,-1.3446192331542288,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
9362-MWODR,0,0,0.3106496014024182,-0.021991970921125228,0.07968456010122209,-0.01861911581105397,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
9364-YKUVW,0,0,-0.7073594915983408,-1.4943441130683104,-0.8692778386916681,-1.4941681185688727,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
9365-CSLBQ,0,0,1.572980876723359,-1.343120586053193,-0.2757985765720485,-1.3446192331542288,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
9365-SRSZE,0,1,-0.21871512695797646,0.19237984210030473,-0.1481643582170038,0.1907493237694473,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
9367-OIUXP,0,0,-1.1552834925186748,-1.46443176706532,-0.9735514215060987,-1.464258341485944,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
9367-TCUYN,0,0,-0.8295205827584318,-1.4843733310673135,-0.9071313331087537,-1.4841981928745631,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
9367-WXLCH,1,0,-0.9924020376385532,0.6560212051466533,-0.7134299726912551,0.6593358314019976,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9369-XFEHK,1,1,0.025607055362205665,0.5264010391336955,0.166222589587368,0.5297267973759731,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9371-BITHB,0,0,0.7992939660427824,-1.4926823160681442,-0.5334935193345149,-1.4941681185688727,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
9372-TXXPS,0,0,1.1250568758030253,-0.16324471593524548,0.5310588041352563,-0.15819807553138832,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9373-WSLOY,0,1,0.025607055362205665,-0.49061872496797176,-0.23333472065544617,-0.4872056234436047,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0
9374-YOLBJ,0,0,-1.2774445836787658,-1.5126238800701375,-0.9972870625275346,-1.5141079699574918,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
9375-MHRRS,0,0,-1.073842765078614,-0.48895692796780577,-0.878564739128494,-0.4872056234436047,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9378-FXTIZ,1,0,0.8807346934828431,0.17908546609897605,0.6335014778374388,0.1807793980751375,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0
9381-NDKME,1,1,-0.3408762181180675,-0.8013747639990368,-0.5940238157683626,-0.7962733199672017,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
9385-EHGDO,0,0,0.10704778280226637,-1.4926823160681442,-0.6795912428335575,-1.4941681185688727,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
9385-NXKDA,0,0,1.6137012404433895,0.5945347161405069,1.6057362755872202,0.59951627723614,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0
9386-LDCZR,0,0,0.43281069256250926,0.8604222361670866,0.7070246112244702,0.8587343452881895,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0
9388-ZEYVT,0,0,0.43281069256250926,-0.6850489739874082,-0.1537232629915409,-0.6866041373297964,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
9389-ACWBI,0,0,-1.1145631287986444,0.17243827809831144,-0.8644248265869136,0.1708094723808281,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9391-DXGGG,0,1,0.47353105628253955,0.810568326162103,0.7548708987481638,0.8088847168166418,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0
9391-EOYLI,1,1,-0.8295205827584318,0.5214156481331974,-0.5865678244437851,0.5197568716816637,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
9391-LMANN,0,0,0.8400143297628128,1.0365727181846955,1.2164144090562519,1.0381930077857624,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
9391-TTOYH,0,0,-0.38159658183809786,-1.504314895069307,-0.798335625378529,-1.5041380442631824,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
9391-YZEJW,0,0,1.2064976032430859,0.9717626351782167,1.5341984653339518,0.9684035279255948,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
9392-XBGTD,0,0,-0.21871512695797646,-1.4677553610656522,-0.7490775525152704,-1.464258341485944,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
9396-ZSFLL,0,0,-0.7073594915983408,-0.5288400559717925,-0.7272169388979441,-0.5270853262208431,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9397-TZSHA,0,0,1.4915401492832985,-1.3348116010523623,-0.265452837130549,-1.3346493074599195,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
9398-MMQTO,0,0,-1.196003856238705,0.3220000081132625,-0.9082342904052888,0.3203583577954718,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9399-APLBT,1,0,-1.2774445836787658,0.3303089931140932,-0.9728234696903857,0.3303282834897816,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
9402-CXWPL,0,0,1.5322605130033287,1.1346187411944968,2.0112936735231854,1.1378922647288578,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0
9402-ORRAH,0,1,-0.7073594915983408,0.8886727851699106,-0.3879913927756013,0.888644122371118,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
9402-ROUMJ,0,0,1.4100994218432377,1.1794872601989819,1.9452927088985235,1.1777719675060963,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0
9405-GPBBG,0,0,1.2879383306831467,1.5201556452330371,2.113052513701516,1.5167494411126223,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
9408-HRXRK,0,0,0.51425142000257,1.3423433662152622,1.0814124359603525,1.3472607043093592,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
9408-SSNVZ,1,0,-1.1552834925186748,0.17908546609897605,-0.8873883975007749,0.1807793980751375,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
9411-TPQQV,0,0,0.3106496014024182,-0.33939519795285467,-0.019206591106117197,-0.3376567380289608,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0
9412-ARGBX,1,0,0.636412511162661,1.0216165451832002,1.0359485361971752,1.018253156397143,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1
9412-GHEEC,1,0,0.3106496014024182,1.330710787214099,0.8171659268564675,1.3273208529207403,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
9415-DPEWS,1,0,-0.5851984004382497,0.7839795741594445,-0.2825486752268434,0.7789749397337127,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
9415-TPKRV,0,0,-0.9924020376385532,-0.29951206994886764,-0.8086593056740977,-0.2977770352517224,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9415-ZNBSX,0,0,1.5322605130033287,0.8055829351616044,1.7706725097110825,0.8088847168166418,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
9418-RUKPH,0,0,0.22920887396235742,-1.4893587220678117,-0.6720690740711879,-1.4941681185688727,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
9419-IPPBE,0,0,0.7585736023227521,0.8438042661654254,1.0037421831383495,0.8487644195938797,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
9420-LOJKX,1,0,-0.7073594915983408,1.141265929195161,-0.37647651859977455,1.1378922647288578,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
9424-CMPOG,0,0,-0.9516816739185229,-1.5009913010689746,-0.9186903255764417,-1.5041380442631824,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
9426-SXNHE,0,0,-1.2367242199587354,-1.5292418500717988,-0.9823309615865183,-1.534047821346111,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
9430-FRQOC,1,0,-1.1552834925186748,0.7424346491552914,-0.8551379261500879,0.7390952369564744,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
9430-NKQLY,0,0,1.6137012404433895,-1.3181936310507012,-0.21570946305681488,-1.3147094560713004,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
9432-RUVSL,0,0,0.636412511162661,1.2542681252064576,1.1578914949020982,1.257531373060573,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0
9432-VOFYX,0,0,-0.6259187641582801,0.20068882710113536,-0.47327205094369706,0.20071924946375666,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
9435-JMLSX,0,0,1.572980876723359,0.709198709151969,1.661567973937828,0.7091854598735458,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
9436-ZBZCT,1,0,-0.7480798553183711,0.8371570781647608,-0.48588988241605885,0.8387944938995703,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
9441-QHEVC,0,0,-1.2774445836787658,-1.517609271070636,-0.9973532399653269,-1.5141079699574918,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
9442-JTWDL,0,0,-0.8702409464784622,-1.4860351280674797,-0.9009106539562955,-1.4841981928745631,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
9443-JUBUO,0,0,1.6137012404433895,0.016229360082695793,0.9702122813236816,0.011290661271874593,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
9444-JTXHZ,1,0,-1.2774445836787658,0.38016290311907686,-0.9721616953124647,0.3801779119613294,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
9445-SZLCH,1,0,0.14776814652229672,1.0831030341893466,0.5197865805646674,1.0780727105630006,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
9445-ZUEQE,0,0,-0.21871512695797646,0.679286363148979,-0.05653066602086576,0.6792756827906168,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
9447-YPTBX,0,0,0.7178532386027217,-1.4926823160681442,-0.589700223165945,-1.4941681185688727,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
9448-REEVD,1,0,-1.2774445836787658,-0.6667692069855807,-0.9860589572488072,-0.6666642859411772,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9450-TRJUU,0,0,0.10704778280226637,0.6111526861421681,0.2509076508153348,0.6094862029304499,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9451-LPGOO,1,0,-1.0331224013585836,0.7324638671542948,-0.7320920101486295,0.729125311262165,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
9451-WLYRI,0,0,0.8400143297628128,-1.5192710680708021,-0.5688102119695696,-1.5141079699574918,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
9453-PATOS,0,0,1.6137012404433895,0.6759627691486465,1.7098775035260663,0.6792756827906168,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
9462-MJUAW,1,0,-1.1552834925186748,-0.47732434896664283,-0.9146314427251925,-0.47723569774929514,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9465-RWMXL,1,0,-0.015113308357824687,0.4698999411280476,0.07421389191040784,0.4699072432101155,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
9467-ROOLM,0,0,-0.30015585439803716,-1.5192710680708021,-0.802262153354194,-1.5141079699574918,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
9469-WEJBT,0,0,0.18848851024232707,0.8504514541660895,0.5027569199061652,0.8487644195938797,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
9470-RTWDV,0,0,-0.2594354906780068,0.5729313551383471,-0.08675169594592817,0.5696065001532115,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0
9470-XCCEM,0,0,0.10704778280226637,0.8271862961637642,0.3890640817793245,0.828824568205261,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9470-YFUYI,0,1,1.572980876723359,0.20733601510179994,1.2054730726746237,0.21068917515806648,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
9473-CBZOP,0,0,-0.1779947632379461,-0.19149526493806962,-0.2758647540098405,-0.1881078526143171,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
9474-PHLYD,1,0,-0.7073594915983408,-0.1765390919365744,-0.6119579014100237,-0.1781379269200075,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
9475-NNDGC,0,0,1.572980876723359,1.608230886241842,2.503058213756336,1.6064787723614085,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0
9477-LGWQI,0,0,1.5322605130033287,0.5114448661322007,1.4649106879656153,0.5097869459873539,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0
9479-HYNYL,0,0,1.572980876723359,0.529724633134028,1.5111907761282293,0.5297267973759731,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
9480-BQJEI,0,0,1.2064976032430859,0.9152615371725684,1.5228380051796402,0.9185538994540471,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
9481-IEBZY,0,1,1.6137012404433895,1.5999219012410113,2.550816264696307,1.5965088466670987,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
9481-SFCQY,0,0,-0.7480798553183711,-0.16490651293541173,-0.6418701032920563,-0.1681680012256979,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
9481-WHGWY,0,0,1.5322605130033287,0.3519123541162525,1.3932625819826938,0.35026813487840036,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
9483-GCPWE,0,0,-0.9516816739185229,-1.4843733310673135,-0.9218447834445321,-1.4841981928745631,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
9488-FVZCC,0,0,1.6137012404433895,0.4898415051300409,1.49206549660631,0.4898470945987347,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0
9488-FYQAU,0,0,1.2472179669631163,1.478610720228884,2.0125289856953046,1.476869738335384,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
9488-HGMJH,1,1,-1.2774445836787658,0.2123214061022985,-0.9743896690514655,0.21068917515806648,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
9489-DEDVP,0,0,1.5322605130033287,0.1475113230958196,1.1438177597983104,0.1508696209922089,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0
9489-JMTTN,0,0,1.6137012404433895,0.8305098901640962,1.9042185791755553,0.828824568205261,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
9489-UTFKA,0,1,-0.9924020376385532,-0.12834697893175698,-0.7622689217818304,-0.12828829844845974,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9490-DFPMD,1,1,0.3920903288424789,0.6610065961471518,0.5566032951230099,0.6593358314019976,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
9492-TOKRI,1,0,-0.5851984004382497,0.8388188751649268,-0.3319391029656863,0.8387944938995703,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
